V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q77,Consent,Timing_1,Timing_2,Timing_3,Timing_4,rmq_1,rmq_2,rmq_3,rmq_4,rmq_5,rmq_6,rmq_7,rmq_8,Timing_1,Timing_2,Timing_3,Timing_4,rmq_9,rmq_10,rmq_11,rmq_12,rmq_13,rmq_14,rmq_15,rmq_16,Timing_1,Timing_2,Timing_3,Timing_4,rmq_17,rmq_18,rmq_19,rmq_20,rmq_21,rmq_22,rmq_23,rmq_24,Timing_1,Timing_2,Timing_3,Timing_4,rmq_25,rmq_26,rmq_27,rmq_28,rmq_29,rmq_30,Timing_1,Timing_2,Timing_3,Timing_4,rfq_1,rfq_2,rfq_3,rfq_4,rfq_5,rfq_6,rfq_7,rfq_8,rfq_9,rfq_10,rfq_11,rfq_x1,rfq_x2,rfq_x3,rfq_x4,Timing_1,Timing_2,Timing_3,Timing_4,Afraid_1,Afraid_2,Afraid_3,Afraid_4,Afraid_5,Afraid_6,Angry_1,Angry_2,Angry_3,Angry_4,Angry_5,Angry_6,Guilty_1,Guilty_2,Guilty_3,Guilty_4,Guilty_5,Guilty_6,Sad_1,Sad_2,Sad_3,Sad_4,Sad_5,Happy_1,Happy_2,Happy_3,Happy_4,Happy_5,Happy_6,Happy_7,Happy_8,Proud_1,Proud_2,Proud_3,Proud_4,Proud_5,Alert_1,Alert_2,Alert_3,Alert_4,Shy_1,Shy_2,Shy_3,Shy_4,Sleepy_1,Sleepy_2,Sleepy_3,Sleepy_4,Calm_1,Calm_2,Calm_3,Amazed_1,Amazed_2,Amazed_3,Dejected_1,Dejected_2,Dejected_3,Dejected_4,Dejected_5,Hopeful_1,Hopeful_2,Hopeful_3,Hopeful_4,Anxious_1,Anxious_2,Anxious_3,Anxious_4,Anxious_5,Anxious_6,Peaceful_1,Peaceful_2,Frustrated_1,Frustrated_2,Frustrated_3,Frustrated_4,Frustrated_5,Frustrated_6,Frustrated_7,Frustrated_8,Virtuous_1,Virtuous_2,Virtuous_3,Virtuous_4,Virtuous_5,Virtuous_6,Virtuous_7,Virtuous_8,Virtuous_9,Directions,attn1,attn2,attn3,Timing_1,Timing_2,Timing_3,Timing_4,Age ,Gender,Ethnic,Ethnic_TEXT,Education,Education_TEXT,Timing_1,Timing_2,Timing_3,Timing_4,Relation,Timing_1,Timing_2,Timing_3,Timing_4,Job,Timing_1,Timing_2,Timing_3,Timing_4,Language,Timing_1,Timing_2,Timing_3,Timing_4,Proficient,Timing_1,Timing_2,Timing_3,Timing_4,I.D,DO-BR-FL_10,DO-BL-emo,DO-Q-Afraid,DO-Q-Guilty,DO-Q-Angry,DO-Q-Sad,DO-Q-Happy,DO-Q-Proud,DO-Q-Alert,DO-Q-Shy,DO-Q-Sleepy,DO-Q-Calm,DO-Q-Amazed,DO-Q-Dejected,DO-Q-Hopeful,DO-Q-Anxious,DO-Q-Peaceful,DO-Q-Frustrated,DO-Q-Virtuous,LocationLatitude,LocationLongitude,LocationAccuracy
R_307RBOmMDZo8yLP,Default Response Set,Anonymous,,,174.102.6.19,0,11/2/15 15:40,11/2/15 15:47,1,1,2,3.09,4.849,5.622,2,5,2,3,5,5,4,3,3,2.753,20.371,20.703,10,5,4,4,1,3,1,4,4,2.066,22.243,23.352,10,2,3,3,6,4,2,2,3,2.534,19.286,20.63,10,4,2,2,4,3,2,3.502,17.556,18.337,6,3,2,3,2,4,2,3,2,2,3,2,,,,,4.074,26.343,28.287,13,1,1,1,2,1,1,2,1,2,1,1,1,2,2,3,3,1,3,2,2,2,3,3,4,4,4,4,4,4,4,5,3,3,4,2,2,4,6,5,4,4,4,4,4,3,3,3,1,6,6,6,2,3,2,2,1,1,2,2,5,3,4,4,3,3,3,2,1,3,5,5,3,3,4,2,4,3,2,1,4,2,3,4,5,5,5,4,5,1,emotion,emotion,emotion,4.253,12.881,13.829,2,25,1,4,,4,,1.521,9.144,12.437,5,1,1.4,1.4,2.454,1,student,1.098,1.098,4.798,1,english,2.23,2.23,5.843,1,1,1.632,1.632,2.53,1,A1JL8N1PWIFDH2,rmq|rfq,Amazed|Dejected|Peaceful|Frustrated|Hopeful|Alert|Guilty|Anxious|Sleepy|Calm|Proud|Virtuous|Shy|Happy|Angry|Sad|Afraid,5|6|4|2|1|3,1|6|4|3|2|5,4|5|2|1|6|3,1|5|2|4|3,1|5|7|6|4|3|8|2,1|5|2|4|3,3|1|2|4,4|2|3|1,4|1|3|2,1|3|2,1|2|3,3|1|5|2|4,2|4|3|1,5|3|2|1|4|6,2|1,6|8|5|4|3|2|1|7,7|2|9|6|4|3|1|8|5,40.73309326,-84.14459991,-1
R_3E9DtUXU411Ms8o,Default Response Set,Anonymous,,,174.48.115.24,0,11/2/15 15:41,11/2/15 15:47,1,1,2,2.971,5.198,5.888,2,5,1,4,4,5,4,5,5,4.934,22.155,22.698,8,6,1,5,1,3,1,5,5,2.876,18.271,18.789,8,1,1,4,4,4,4,1,3,2.47,15.609,16.191,8,4,4,1,5,5,5,4.716,13.582,14.287,6,3,2,4,4,2,2,4,2,2,3,1,,,,,5.101,32.099,33.084,12,3,3,3,4,3,3,4,3,4,4,2,4,2,1,2,2,2,4,3,3,3,2,2,5,3,3,5,4,4,4,4,3,3,6,3,2,6,6,6,6,3,3,3,3,4,4,4,4,4,5,4,3,4,3,2,2,2,3,4,5,4,5,4,4,4,4,4,4,4,4,4,5,3,5,1,2,4,5,2,4,2,4,4,7,5,6,6,7,1,emotion,emotion,emotion,6.846,6.846,13.998,1,56,2,4,,4,,1.126,9.76,10.732,5,5,1.748,1.748,2.487,1,sales agent,1.177,1.177,8.091,1,english,0.935,0.935,4.225,1,1,1.876,1.876,2.76,1,AP5ZZISDSV0G0,rmq|rfq,Virtuous|Frustrated|Hopeful|Happy|Amazed|Angry|Sleepy|Peaceful|Calm|Shy|Dejected|Sad|Alert|Anxious|Afraid|Guilty|Proud,4|2|1|5|3|6,6|5|2|1|3|4,1|6|4|2|5|3,3|4|1|5|2,8|7|5|1|3|6|4|2,4|5|2|1|3,3|1|2|4,1|3|4|2,3|4|2|1,2|3|1,3|1|2,2|5|3|1|4,1|4|2|3,3|2|5|6|1|4,1|2,4|3|7|1|6|2|8|5,4|3|1|6|2|8|7|5|9,26.18069458,-80.27529907,-1
R_2bPCfRHQVY9AX4e,Default Response Set,Anonymous,,,166.170.57.255,0,11/2/15 15:40,11/2/15 15:47,1,1,2,2.788,2.788,3.421,1,4,1,3,6,5,5,5,5,3.151,19.22,19.812,9,6,2,6,1,5,2,6,4,2.02,14.739,15.391,8,3,1,6,5,4,3,1,5,5.37,135.452,136.049,8,5,2,1,5,4,6,3.968,13.441,14.008,7,2,3,3,3,3,3,4,1,2,4,3,,,,,5.41,17.684,18.292,11,2,2,2,2,2,2,3,3,4,3,3,3,2,2,2,3,2,4,4,4,4,3,3,2,2,3,2,2,2,3,3,3,3,3,2,1,5,5,5,4,2,2,2,2,4,4,4,4,5,5,5,2,2,2,4,4,4,4,4,4,3,3,3,4,4,3,4,4,3,4,4,4,2,3,2,2,4,2,1,3,3,4,4,4,4,5,4,5,1,emotion,emotion,emotion,7.069,17.026,19.908,3,30,2,4,,5,,0.948,5.475,6.056,4,4,1.495,1.495,2.042,1,Speech pathologist ,0.613,0.613,5.96,1,English,0.698,0.698,3.183,1,1,1.654,1.654,2.083,1,A2O76FE5NQWOC8,rfq|rmq,Shy|Sleepy|Anxious|Calm|Hopeful|Peaceful|Frustrated|Afraid|Happy|Alert|Dejected|Proud|Amazed|Sad|Angry|Virtuous|Guilty,4|5|6|3|1|2,5|4|3|1|2|6,4|1|5|6|2|3,3|2|1|5|4,2|4|6|7|3|1|8|5,5|4|3|2|1,4|1|3|2,1|2|3|4,2|4|3|1,2|1|3,3|2|1,5|2|1|3|4,4|2|1|3,2|4|1|3|5|6,1|2,2|5|4|7|1|6|8|3,9|8|2|1|3|6|7|5|4,38,-97,-1
R_1ln2tK1C9hGvvlz,Default Response Set,Anonymous,,,68.103.217.217,0,11/2/15 15:28,11/2/15 15:47,1,1,2,69.451,72.851,74.171,2,4,1,1,1,3,6,2,2,22.542,87.449,89.055,9,6,4,6,1,6,1,6,3,3.527,61.219,62.97,10,1,3,5,6,1,3,1,6,4.803,51.553,53.516,9,2,2,1,1,1,6,7.619,51.702,53.025,8,4,3,3,4,4,3,3,4,3,2,5,,,,,20.505,160.002,162.019,13,2,3,2,3,4,4,3,1,6,6,5,6,2,2,5,5,5,6,5,5,5,7,6,4,3,3,3,3,2,2,2,5,3,3,4,4,4,3,3,4,6,5,3,3,6,6,6,6,3,4,4,2,3,1,5,6,6,6,6,2,2,2,2,6,6,6,6,5,5,2,2,7,6,2,3,7,7,5,4,3,3,4,5,6,6,7,1,4,1,emotion,emotion,emotion,17.038,42.609,43.961,3,38,2,4,,3,,2.749,16.754,19.319,5,4,3.542,3.542,6.774,1,homemaker,2.888,2.888,11.582,1,english,6.16,6.16,12.853,1,1,4.592,6.235,10.036,2,A233HTY44AKUV8,rfq|rmq,Proud|Virtuous|Dejected|Amazed|Peaceful|Sad|Shy|Anxious|Angry|Hopeful|Guilty|Sleepy|Afraid|Alert|Happy|Frustrated|Calm,3|2|6|1|4|5,5|4|3|6|1|2,2|4|1|6|3|5,3|2|4|1|5,2|5|4|3|1|7|8|6,1|2|3|4|5,1|3|4|2,3|1|2|4,1|2|3|4,2|1|3,1|2|3,1|4|5|2|3,3|4|2|1,2|1|3|4|5|6,1|2,3|2|4|8|6|5|7|1,8|9|4|7|3|1|2|5|6,37.07299805,-95.61840057,-1
R_0rkgIQChvoMSCKp,Default Response Set,Anonymous,,,75.134.114.123,0,11/2/15 15:28,11/2/15 15:48,1,1,2,17.693,19.775,21.597,3,5,1,1,4,2,3,4,3,6.321,30.003,30.607,9,6,3,5,1,4,2,4,4,2.645,28.669,31.55,9,2,1,6,6,3,3,1,5,93.002,109.391,110.489,8,2,3,1,2,2,5,36.711,53.156,54.429,6,5,3,3,4,3,3,3,4,5,4,3,,,,,7.434,67.495,69.379,11,3,2,2,5,4,4,4,3,6,2,2,4,2,4,4,6,4,6,6,5,4,6,6,4,3,2,4,5,3,3,4,4,4,4,3,4,5,6,6,5,4,4,2,3,6,6,5,5,5,6,4,3,4,1,4,5,4,5,6,4,2,4,5,4,5,6,4,4,4,4,3,6,4,7,2,6,5,3,5,2,2,4,5,6,4,5,3,4,1,emotion,emotion,emotion,10.603,32.615,41.298,6,24,2,7,,4,,53.52,63.84,73.997,4,1,1.961,1.961,3.202,1,Clerical Worker,1.728,1.728,11.66,1,English,1.366,1.366,6.979,1,1,1.413,1.413,2.501,1,A366JCV00ETS7V,rfq|rmq,Frustrated|Dejected|Angry|Happy|Hopeful|Amazed|Alert|Sleepy|Sad|Anxious|Virtuous|Shy|Calm|Afraid|Peaceful|Guilty|Proud,5|6|2|1|3|4,4|3|6|5|1|2,3|4|6|1|5|2,5|4|1|2|3,5|8|1|7|3|2|4|6,3|5|4|1|2,3|2|1|4,2|1|4|3,1|4|2|3,3|1|2,2|3|1,3|2|5|1|4,2|3|1|4,2|1|3|5|6|4,1|2,8|5|2|6|3|4|1|7,6|4|5|8|2|3|7|9|1,43.67970276,-85.56189728,-1
R_0Nfz38wcV46985z,Default Response Set,Anonymous,,,71.48.23.52,0,11/2/15 15:36,11/2/15 15:49,1,1,2,46.728,47.922,48.926,2,5,3,5,5,6,4,5,6,15.137,60.84,62.027,8,3,4,4,1,2,3,3,6,4.997,48.07,48.673,10,5,4,3,4,5,2,5,1,4.98,38.416,39.505,8,5,3,3,6,6,4,4.169,40.457,41.636,6,2,1,4,1,4,1,5,1,2,4,1,,,,,29.31,149.298,152.516,11,1,1,1,1,1,1,1,1,2,1,4,1,2,2,2,2,1,2,4,1,2,2,1,5,4,6,5,5,6,6,5,4,6,6,6,6,7,7,7,7,2,2,1,2,2,2,2,2,6,6,7,6,6,6,1,1,2,1,4,6,5,6,6,2,3,3,2,3,3,6,6,3,3,1,1,2,1,1,1,5,5,6,7,6,6,6,6,6,1,emotion,emotion,emotion,21.029,50.222,51.595,4,47,2,7,,4,,1.524,8.517,9.554,4,4,2.49,2.49,3.418,1,freelance writer,1.174,1.174,15.253,1,English,0.975,0.975,5.142,1,1,3.811,3.811,5.317,1,A2H54KSEI32I32,rmq|rfq,Anxious|Virtuous|Peaceful|Hopeful|Shy|Proud|Guilty|Alert|Frustrated|Sleepy|Angry|Amazed|Happy|Calm|Dejected|Sad|Afraid,6|4|5|3|2|1,6|1|4|5|3|2,1|2|3|6|5|4,4|2|1|5|3,2|8|4|1|6|3|7|5,4|2|5|1|3,3|2|4|1,2|1|4|3,1|2|4|3,1|3|2,2|3|1,5|3|4|1|2,1|4|2|3,2|5|3|6|4|1,1|2,1|5|8|6|3|2|4|7,2|8|3|1|9|6|7|4|5,35.22680664,-78.95619965,-1
R_2aKtC3g17CITDoK,Default Response Set,Anonymous,,,108.239.200.151,0,11/2/15 15:39,11/2/15 15:49,1,1,2,2.761,15.82,21.33,2,4,2,1,4,4,4,2,4,5.512,28.496,29.96,8,3,5,3,1,4,3,3,4,4.91,35.082,36.2,8,4,3,2,3,5,3,3,2,3.945,25.388,26.679,9,5,3,3,5,3,4,5.354,40.881,42.497,7,4,3,3,3,3,4,4,2,2,4,1,,,,,10.132,42.312,43.772,11,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,3,1,1,4,4,6,6,6,6,6,5,6,6,6,4,6,5,2,6,6,6,6,3,1,1,1,4,4,4,2,6,6,6,4,4,3,1,1,1,1,2,6,5,5,4,3,2,4,2,1,2,6,6,3,2,2,1,1,3,2,1,5,4,6,6,6,6,6,6,6,1,emotion,emotion,emotion,7.182,17.486,19.696,2,64,1,4,,3,,2.856,8.818,10.175,4,5,2.255,2.255,3.601,1,drug/alcohol testing tech,1.933,1.933,12.679,1,English,1.558,1.558,6.118,1,1,2.606,2.606,3.959,1,A2TXC8Q2IFGRXH,rfq|rmq,Hopeful|Afraid|Alert|Amazed|Shy|Proud|Guilty|Calm|Peaceful|Angry|Anxious|Happy|Dejected|Sad|Virtuous|Frustrated|Sleepy,6|5|1|3|4|2,6|3|5|2|4|1,6|3|5|1|2|4,1|5|2|4|3,4|7|8|3|2|1|5|6,2|5|3|1|4,1|2|4|3,1|3|2|4,2|3|4|1,3|1|2,2|1|3,3|1|2|4|5,2|4|1|3,2|4|6|5|3|1,1|2,6|4|3|2|5|1|7|8,1|2|9|8|6|3|7|4|5,35.11079407,-89.94830322,-1
R_V2yObeHCwv0xoVb,Default Response Set,Anonymous,,,97.90.17.240,0,11/2/15 15:33,11/2/15 15:49,1,1,2,2.674,3.073,4.026,2,4,4,3,4,4,4,5,4,27.335,30.306,35.255,13,4,4,4,4,5,5,4,4,0.833,5.016,8.353,15,4,4,5,4,5,4,4,2,0.636,10.017,11.14,15,4,5,4,4,4,4,493.004,500.407,502.571,8,4,4,3,3,3,4,3,3,4,4,3,,,,,6.366,115.341,115.664,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,5,5,5,5,5,4,4,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,4,3,4,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,3,3,4,4,3,3,3,4,4,1,emotion,emotion,emotion,7.114,7.114,15.334,1,22,1,6,,4,,0.888,4.488,5.548,4,1,1.543,1.543,2.419,1,teacher,0.887,0.887,3.053,1,english,0.821,0.821,3.261,1,1,1.166,1.166,1.946,1,A3FLABU9SS5W88,rmq|rfq,Anxious|Alert|Virtuous|Frustrated|Calm|Dejected|Proud|Happy|Guilty|Hopeful|Afraid|Sleepy|Angry|Peaceful|Shy|Amazed|Sad,4|3|2|5|1|6,5|2|1|6|3|4,4|3|2|5|1|6,3|1|5|2|4,1|3|2|7|8|5|4|6,5|2|3|4|1,4|1|3|2,4|2|1|3,1|2|4|3,1|3|2,2|1|3,4|1|2|5|3,1|2|3|4,5|6|2|1|4|3,2|1,1|8|6|2|3|4|5|7,4|7|2|6|5|1|8|9|3,34.08909607,-118.0923996,-1
R_2WwgSFrnNSM6QcT,Default Response Set,Anonymous,,,108.171.130.170,0,11/2/15 15:43,11/2/15 15:49,1,1,2,19.64,19.64,20.553,1,2,5,3,5,6,3,4,5,2.724,23.806,24.425,12,4,4,5,1,3,1,5,4,3.137,20.867,21.638,11,3,3,2,3,5,4,3,2,2.549,17.237,17.953,9,4,2,5,4,5,4,4.151,20.505,21.131,8,2,3,5,2,4,3,5,4,2,4,3,,,,,6.448,33.585,34.924,15,5,3,5,5,3,4,3,3,4,1,1,1,3,2,3,4,3,2,4,4,3,3,3,4,2,3,3,3,2,3,4,4,3,3,3,2,4,4,5,5,1,1,1,1,4,5,4,4,3,4,3,3,3,3,4,3,4,4,4,3,3,4,4,3,4,3,4,3,2,3,3,5,3,4,1,4,4,3,3,3,3,3,2,2,2,4,3,3,1,emotion,emotion,emotion,4.215,8.553,9.552,3,31,1,4,,4,,0.901,4.362,5.003,4,4,1.097,1.097,1.662,1,Project manager,0.676,0.676,3.643,1,English,0.675,0.675,2.894,1,1,1.318,1.646,2.332,2,A2MGSKCPFIZIBY,rfq|rmq,Dejected|Peaceful|Frustrated|Shy|Sleepy|Angry|Alert|Hopeful|Sad|Calm|Amazed|Afraid|Guilty|Happy|Anxious|Proud|Virtuous,1|5|4|6|2|3,5|2|3|1|6|4,5|2|6|4|1|3,2|4|1|3|5,5|6|7|1|8|3|4|2,1|2|3|5|4,1|4|2|3,4|1|2|3,4|1|3|2,3|1|2,2|1|3,3|1|5|2|4,3|1|2|4,4|3|5|2|1|6,2|1,8|2|1|5|6|7|4|3,1|6|5|8|3|7|2|9|4,40.78010559,-74.06330109,-1
R_2RU0gna40Nih8w4,Default Response Set,Anonymous,,,73.249.49.140,0,11/2/15 15:38,11/2/15 15:49,1,1,2,0.72,8.441,13.593,5,2,3,5,5,2,1,2,4,8.449,59.109,60.337,8,3,6,2,1,5,1,2,5,2.368,35.945,37.47,10,4,1,4,3,3,3,1,4,3.003,30.012,31.707,9,4,2,5,5,3,2,0.654,29.787,32.233,10,3,2,4,3,4,2,3,2,2,3,3,,,,,14.302,107.44,109.016,12,2,2,2,2,2,2,3,2,3,1,2,1,2,2,1,1,2,2,2,2,2,2,2,6,4,6,4,4,4,4,4,1,4,4,1,1,2,2,2,2,2,2,2,2,6,6,2,3,5,5,5,2,1,2,2,2,2,2,3,4,4,5,5,2,2,3,2,2,3,5,5,2,1,4,1,1,2,2,2,2,1,4,2,2,4,5,4,1,1,1,0,3,9.065,26.251,29.048,5,38,2,6,,4,,1.555,10.993,12.349,4,4,3.084,3.084,4.259,1,unemployed,1.11,1.11,6.559,1,tagalog,1.242,1.242,4.077,1,3,7.644,7.644,8.989,1,A1L00PO1P8D6E3,rfq|rmq,Angry|Guilty|Proud|Sleepy|Dejected|Frustrated|Peaceful|Anxious|Virtuous|Shy|Hopeful|Afraid|Amazed|Calm|Happy|Sad|Alert,1|4|6|5|3|2,3|6|1|5|4|2,5|3|2|6|1|4,4|2|3|5|1,1|3|2|4|6|8|5|7,4|3|2|5|1,1|2|4|3,3|1|2|4,2|4|1|3,1|2|3,1|3|2,5|2|1|3|4,4|1|3|2,6|3|5|2|1|4,1|2,7|8|3|2|5|4|1|6,6|1|3|4|2|8|7|5|9,41.8605957,-72.00669861,-1
R_3GvWwpEVKCk5E6F,Default Response Set,Anonymous,,,74.240.13.133,0,11/2/15 15:33,11/2/15 15:51,1,1,2,9.136,14.998,17.271,3,2,2,1,4,3,4,5,2,8.015,60.441,62.745,10,5,4,3,1,5,4,5,4,11.166,97.288,100.018,9,2,1,4,5,3,4,1,4,5.779,41.208,42.623,10,4,1,1,4,2,2,13.703,44.933,46.27,8,2,2,3,2,5,2,3,5,4,1,3,,,,,18.518,104.682,106.613,17,4,4,4,4,1,1,3,1,3,1,4,4,2,2,4,5,5,5,6,6,5,4,5,1,3,4,3,3,1,4,3,2,2,3,2,2,7,7,4,5,4,5,5,5,6,5,6,4,4,4,4,2,2,2,5,6,7,7,5,3,3,2,2,6,7,4,4,4,4,3,3,7,1,5,4,6,4,4,4,6,1,4,5,5,4,5,4,6,1,emotion,emotion,emotion,10.984,37.938,40.535,9,37,2,7,,4,,1.828,14.125,18.428,5,1,2.76,2.76,4.081,1,Data entry worker,1.639,1.639,23.392,1,English,2.011,5.94,6.723,2,1,3.753,3.753,5.072,1,AJI76D4U5WGBZ,rfq|rmq,Shy|Happy|Guilty|Peaceful|Frustrated|Sad|Alert|Afraid|Angry|Hopeful|Proud|Sleepy|Calm|Anxious|Dejected|Virtuous|Amazed,1|6|4|5|3|2,2|3|6|5|4|1,6|4|2|1|5|3,2|5|3|1|4,2|1|8|4|6|3|7|5,1|4|5|2|3,4|3|1|2,3|2|4|1,3|1|2|4,1|2|3,1|3|2,2|4|1|5|3,3|2|1|4,5|2|4|1|6|3,1|2,6|3|4|2|7|8|1|5,6|3|5|9|1|4|7|8|2,31.20320129,-90.39559937,-1
R_2YPpX8czMTecS8x,Default Response Set,Anonymous,,,187.243.109.78,0,11/2/15 15:31,11/2/15 15:52,1,1,2,5.17,5.17,5.933,1,5,5,6,5,6,4,4,5,387.369,403.675,406.582,9,4,4,4,1,5,1,5,4,2.995,29.283,31.95,8,3,3,4,5,5,3,2,1,312.088,333.576,334.465,10,5,2,2,5,5,5,3.797,19.276,20.036,6,2,4,4,4,3,4,4,4,2,4,1,,,,,4.996,105.54,107.647,11,3,3,3,3,3,3,4,3,4,3,3,3,2,2,2,3,2,2,3,3,3,3,3,5,4,4,5,4,4,5,5,4,4,5,5,5,5,4,5,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2,3,3,4,3,4,4,4,5,5,3,4,4,3,4,4,4,4,4,3,4,3,2,3,4,2,4,4,5,4,5,5,5,6,5,1,emotion,emotion,emotion,8.662,16.557,18.217,6,38,2,4,,4,,0.928,8.363,10.152,4,2,2.432,2.432,3.239,1,Writer,0.911,0.911,5.567,1,English,5.413,5.413,9.319,1,1,1.56,1.56,2.449,1,A2PGTCN71FKOYF,rfq|rmq,Dejected|Amazed|Peaceful|Afraid|Virtuous|Calm|Alert|Shy|Anxious|Sad|Hopeful|Happy|Proud|Angry|Frustrated|Sleepy|Guilty,3|5|1|2|6|4,2|4|1|3|6|5,2|3|4|1|5|6,2|1|5|3|4,5|2|3|1|7|4|6|8,4|2|1|5|3,2|4|1|3,3|4|2|1,1|2|4|3,2|3|1,3|2|1,4|1|5|3|2,3|1|4|2,2|3|6|5|1|4,2|1,3|6|7|2|1|4|8|5,7|3|1|8|2|5|6|9|4,24.7993927,-107.3897018,-1
R_2So9fRQ79lQERjV,Default Response Set,Anonymous,,,24.241.153.104,0,11/2/15 15:08,11/2/15 15:56,1,1,2,7.934,7.934,1097.613,1,4,1,1,5,3,4,2,2,8.973,30.494,31.405,8,6,3,6,1,4,1,6,1,2.478,26.237,27,8,1,1,4,6,5,5,2,6,3.825,23.276,23.891,8,2,1,1,1,1,4,44.741,60.265,61.205,6,3,3,1,3,3,3,2,5,5,1,5,,,,,1318.655,1348.727,1351.357,12,1,1,1,4,4,4,3,1,2,1,1,4,5,5,4,5,4,5,4,4,4,5,4,2,1,1,2,2,3,1,3,2,2,2,1,2,4,4,4,3,3,1,1,4,4,6,6,4,3,3,2,2,2,1,4,4,4,4,1,4,1,4,1,5,6,6,5,1,5,3,3,6,4,5,3,6,6,4,4,1,2,1,4,4,3,3,4,2,1,emotion,emotion,emotion,8.951,8.951,20.05,1,33,1,4,,3,,1.37,10.058,10.79,5,1,1.521,1.521,2.653,1,Transcriptionist,0.995,0.995,8.1,1,english,0.941,0.941,5.03,1,1,3.535,4.93,5.667,2,A8ZGQ2H3K99B5,rmq|rfq,Afraid|Dejected|Proud|Frustrated|Calm|Angry|Anxious|Sad|Virtuous|Hopeful|Alert|Happy|Shy|Guilty|Sleepy|Amazed|Peaceful,6|1|2|5|4|3,5|6|3|1|2|4,4|5|6|1|2|3,2|4|5|1|3,5|3|1|6|7|4|8|2,4|3|1|2|5,2|1|4|3,1|2|3|4,4|2|3|1,3|1|2,3|2|1,5|4|2|1|3,1|3|2|4,5|4|3|2|6|1,1|2,1|8|6|3|4|5|7|2,1|9|7|8|6|3|4|2|5,44.55259705,-89.51670074,-1
R_32JbXNUmt7csTcd,Default Response Set,Anonymous,,,50.140.52.37,0,11/2/15 15:48,11/2/15 15:57,1,1,2,31.101,32.108,33.364,3,3,1,1,6,3,1,1,1,2.903,27.647,28.909,10,2,6,3,1,5,1,5,5,2.802,25.986,27.315,10,1,1,2,5,2,1,1,4,2.607,28.239,29.306,10,5,1,1,4,1,4,5.325,30.525,32.455,6,4,2,3,2,3,2,2,1,4,1,4,,,,,4.209,43.593,46.85,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,5,5,5,4,6,6,6,6,4,4,4,4,6,6,6,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,6,6,1,1,5,1,4,5,1,1,1,1,2,3,6,3,2,1,1,1,emotion,emotion,emotion,1.993,6.548,21.839,3,25,1,5,,3,,1.236,9.412,12.932,4,1,1.221,1.221,2.155,1,Grocery stocker,0.723,1.147,6.537,2,English,0.73,1.05,5.791,2,1,1.163,1.163,5.056,1,AAE6DGZOC9EWQ,rfq|rmq,Frustrated|Peaceful|Angry|Alert|Proud|Calm|Sleepy|Anxious|Virtuous|Happy|Dejected|Shy|Guilty|Amazed|Hopeful|Sad|Afraid,2|4|1|3|6|5,3|6|4|2|1|5,4|5|6|2|1|3,2|4|5|3|1,1|6|4|2|8|5|7|3,5|1|3|4|2,1|4|3|2,3|2|4|1,2|3|1|4,2|3|1,3|1|2,1|4|2|3|5,1|4|2|3,5|2|6|3|1|4,1|2,2|4|7|1|8|5|3|6,4|8|2|6|5|3|1|7|9,25.8132019,-80.20510101,-1
R_2toANvI0hdqEYGR,Default Response Set,Anonymous,,,69.180.84.248,0,11/2/15 15:51,11/2/15 15:59,1,1,2,16.415,16.415,17.335,1,5,3,4,5,4,4,3,4,9.204,34.428,35.198,9,4,3,5,1,4,2,4,5,3.921,29.617,30.366,11,4,3,4,4,4,3,2,4,2.366,17.412,19.025,9,5,3,3,6,6,5,5.013,20.301,21.729,6,3,3,4,3,2,3,4,2,3,3,2,,,,,11.062,44.767,45.936,12,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,5,4,5,5,5,5,4,5,5,5,4,1,5,1,3,3,3,1,5,5,5,5,5,5,5,5,5,1,emotion,emotion,emotion,9.563,20.505,24.969,3,56,2,4,,3,,1.512,11.223,13.001,6,1,2.554,2.554,4.07,1,secretary,1.832,1.832,8.713,1,english,1.253,1.253,5.577,1,1,2.95,2.95,5.765,1,APIMRVTG43CPH,rmq|rfq,Frustrated|Angry|Amazed|Anxious|Sad|Guilty|Peaceful|Virtuous|Happy|Proud|Afraid|Dejected|Shy|Hopeful|Calm|Alert|Sleepy,4|5|1|3|6|2,6|5|3|4|2|1,2|6|5|4|3|1,2|4|1|5|3,4|6|2|7|5|1|8|3,3|4|5|1|2,3|1|4|2,3|1|4|2,3|2|1|4,1|3|2,1|3|2,4|2|5|1|3,4|2|1|3,2|3|6|4|1|5,2|1,1|5|7|3|4|2|6|8,1|8|9|4|2|6|3|5|7,31.31469727,-81.52220154,-1
